ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Daniyal,220,1771513159171,1.05494,4.28854,8.5675,26.43583,18.02825,-5.76019
Daniyal,221,1771513159188,1.04776,4.19043,8.62732,26.61894,25.35246,-3.8681
Daniyal,222,1771513159205,1.04776,4.19043,8.62732,26.13066,27.18351,1.31988
Daniyal,223,1771513159222,0.96132,4.3675,9.03679,22.34648,30.54044,7.6065
Daniyal,224,1771513159243,1.17697,4.36032,8.98654,20.08818,29.93009,10.96343
Daniyal,225,1771513159250,1.39711,4.30529,8.89801,16.91436,31.3339,11.63482
Daniyal,226,1771513159271,1.30618,4.20479,8.74726,6.72149,30.41837,12.48931
Daniyal,227,1771513159289,1.18176,4.28375,8.96501,-5.11169,29.44181,12.55034
Daniyal,228,1771513159305,1.18176,4.28375,8.96501,-12.74108,27.00041,12.73345
Daniyal,229,1771513159322,1.09561,4.62622,9.57069,-16.34215,24.13176,13.70238
Daniyal,230,1771513159340,1.58644,4.83679,9.4343,-22.44566,24.25383,13.45824
Daniyal,231,1771513159357,2.11077,4.66212,9.10619,-22.93394,19.61516,13.2141
Daniyal,232,1771513159372,2.3333,4.51137,8.9363,-23.60533,15.2893,11.87896
Daniyal,233,1771513159388,2.3333,4.51137,8.9363,-21.40807,6.62231,11.0855
Daniyal,234,1771513159405,1.97647,4.26222,8.88365,-17.9901,1.92261,11.32964
Daniyal,235,1771513159422,1.62473,4.18804,8.68954,-15.18248,-3.14331,12.18413
Daniyal,236,1771513159438,1.27029,4.07797,8.70898,-8.28552,-7.41577,15.4724
Daniyal,237,1771513159455,1.30618,3.97986,8.27558,-2.00653,-7.65991,18.70726
Daniyal,238,1771513159472,1.37318,3.999,8.11496,2.87628,-10.34545,20.72142
Daniyal,239,1771513159488,1.37318,3.999,8.11496,6.29425,-5.64575,19.86693
Daniyal,240,1771513159506,1.86879,3.90568,7.54517,8.97979,-3.02124,19.19554
Daniyal,241,1771513159523,1.22004,3.75703,7.93071,12.88604,-1.92261,19.56175
Daniyal,242,1771513159539,0.9996,3.92004,8.07428,18.07402,2.28882,19.19554
Daniyal,243,1771513159554,1.02592,4.47308,8.21576,21.18681,4.85229,19.43968
Daniyal,244,1771513159572,1.2344,4.99023,8.45504,25.39824,11.93236,20.53831
Daniyal,245,1771513159588,1.2344,4.99023,8.45504,27.22166,14.2517,23.22386
Daniyal,246,1771513159606,1.64148,4.9998,8.45025,25.27617,13.33617,27.55735
Daniyal,247,1771513159623,1.91904,4.66451,8.67996,25.3372,8.45336,32.13498
Daniyal,248,1771513159639,1.93579,4.57358,9.39602,23.93339,6.2561,35.00364
Daniyal,249,1771513159656,2.14188,4.95913,10.2676,26.92411,2.47192,37.38401
Daniyal,250,1771513159673,2.75952,5.21516,10.41835,30.09031,2.41089,36.52951
Daniyal,251,1771513159689,2.75952,5.21516,10.41835,27.34373,4.05884,34.75949
